BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 39
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9994.66 | Supplier#000071807        | FRANCE                    |    246804 | Manufacturer#1            | ae0mc8V3kBT                              | 16-407-922-3032 |  final packages haggle against the ironic ideas. 
   9991.46 | Supplier#000019826        | FRANCE                    |    144822 | Manufacturer#4            | du sOTaQIjZpS                            | 16-871-575-7491 | ess accounts haggle fluffily regular foxes. regular dolphins cajole fluffily idle asy
   9991.46 | Supplier#000019826        | FRANCE                    |    419825 | Manufacturer#4            | du sOTaQIjZpS                            | 16-871-575-7491 | ess accounts haggle fluffily regular foxes. regular dolphins cajole fluffily idle asy
   9990.05 | Supplier#000008890        | ROMANIA                   |   1033859 | Manufacturer#1            | 6lmM3OrUukwhKXY0zqypO2qEsgj              | 29-208-398-4306 | ts. unusual deposits haggle furiously along the even
   9988.74 | Supplier#000087221        | UNITED KINGDOM            |    162219 | Manufacturer#5            | kOYIxM7G0JFH1XNwGOxMx,xaALTG LCA3        | 33-369-185-7578 | tes are slyly carefully ironic c
   9983.76 | Supplier#000024757        | RUSSIA                    |     49756 | Manufacturer#1            | vJb,kFRqwsv34H5Y6GsRAEJXz0VCZ            | 32-868-781-9721 | nal foxes. theodolites cajole regular, final grouches. unusual, final theodolites lose
   9983.76 | Supplier#000024757        | RUSSIA                    |    399753 | Manufacturer#3            | vJb,kFRqwsv34H5Y6GsRAEJXz0VCZ            | 32-868-781-9721 | nal foxes. theodolites cajole regular, final grouches. unusual, final theodolites lose
   9977.87 | Supplier#000041768        | ROMANIA                   |   1891731 | Manufacturer#5            | dHX1qJTTDQNy                             | 29-481-308-5750 | ending warhorses sleep carefully carefully ironic notornis. final sheaves wake slyly among th
   9972.87 | Supplier#000093741        | RUSSIA                    |    543730 | Manufacturer#1            | zn9C25C2dR                               | 32-635-171-3010 | lithely final foxes. permanent deposits wake express dolphins. blithely 
   9972.01 | Supplier#000058932        | GERMANY                   |    858931 | Manufacturer#5            | M7rE4Onghqo                              | 17-281-140-3820 | egular packages detect blithely about the furiously final theodolites. furiously unusual requests h
   9972.01 | Supplier#000058932        | GERMANY                   |   1683883 | Manufacturer#2            | M7rE4Onghqo                              | 17-281-140-3820 | egular packages detect blithely about the furiously final theodolites. furiously unusual requests h
   9971.99 | Supplier#000016715        | FRANCE                    |    841690 | Manufacturer#4            | BjEu56DmMNx VHZ                          | 16-401-454-3384 |  even requests; fluffily ironic 
   9970.79 | Supplier#000084347        | FRANCE                    |    834330 | Manufacturer#5            | mWjeSqX4jfXGhSq5aB5FORtCzzduhhu2Rk3      | 16-193-266-7201 | ly even dependencies are furiously quickly 
   9969.93 | Supplier#000041421        | GERMANY                   |    191418 | Manufacturer#5            | sJH9kOtj0,3                              | 17-160-990-3089 | lar requests haggle closely regular accounts. even dugouts across th
   9968.41 | Supplier#000065506        | GERMANY                   |    115503 | Manufacturer#1            | n0DHOvWOYbRr6glVB                        | 17-821-708-5316 | ans. final ideas behind the furiously final instructions wake about 
   9968.41 | Supplier#000065506        | GERMANY                   |   1440491 | Manufacturer#5            | n0DHOvWOYbRr6glVB                        | 17-821-708-5316 | ans. final ideas behind the furiously final instructions wake about 
   9968.09 | Supplier#000007191        | ROMANIA                   |    782183 | Manufacturer#2            | y62XYc3,bw33tqGBua2LqHCd8pIXNL3xO jH,    | 29-327-376-6773 | y bold accounts are quickly among the carefully final idea
    9967.6 | Supplier#000028837        | ROMANIA                   |   1678804 | Manufacturer#4            | gAaNbDxVTyFjjhgGodAKyy9uk                | 29-105-576-2294 | hins must have to haggle blithely along
   9967.53 | Supplier#000074639        | UNITED KINGDOM            |   1049628 | Manufacturer#1            | aFtqXstCy9mPxDxP                         | 33-208-912-2010 | deposits. carefully final deposits cajole blithely bold foxes. carefully even platelets
   9967.45 | Supplier#000002302        | FRANCE                    |   1227265 | Manufacturer#5            | wMEzrsX2KKpTaJGE3uGEUibymG               | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9964.25 | Supplier#000096253        | ROMANIA                   |   1221216 | Manufacturer#1            | zathOWfV1IK DCgsh5goxZ oCC               | 29-411-331-9917 | arefully regular requests
   9961.82 | Supplier#000082261        | FRANCE                    |   1907203 | Manufacturer#4            | uFMabU,5TVf7d                            | 16-966-882-3062 | y ironic theodolites are fluffily slyly bold escapades. express
   9961.34 | Supplier#000016272        | UNITED KINGDOM            |   1641223 | Manufacturer#2            | MgSqMFihB5voR65MTjO9Gsu                  | 33-964-689-9063 | sts along the blithely ironic instructions detect blithely final courts. 
   9956.16 | Supplier#000018317        | ROMANIA                   |   1968278 | Manufacturer#4            | En7XMRKeOxFcOAkfdY                       | 29-487-869-3993 | ctions. final packages sleep 
    9953.7 | Supplier#000022430        | RUSSIA                    |    247423 | Manufacturer#5            | kZTSWrFMiiHVUK03Swi ,WmO                 | 32-434-732-6883 | n accounts. regular, unusual packages sleep among the carefully ironic theodolites! quickly s
   9951.38 | Supplier#000051683        | GERMANY                   |   1876628 | Manufacturer#2            | zqjoSFbwif                               | 17-958-119-2470 | quickly around the carefully regular deposits. quickly pending pinto beans according
   9948.21 | Supplier#000068765        | RUSSIA                    |    593749 | Manufacturer#2            | Py9MhRBj12LKW3A,JSZGlUiub3ebP0VLhJ5v     | 32-244-152-1558 | arefully silent notornis sleep carefully above the final requests. regular accounts nag sly
   9945.36 | Supplier#000036819        | ROMANIA                   |    211816 | Manufacturer#2            | NJfzlpQ4TqMDtYWAjXM9kFSjqTs7ZnIwHmUvT    | 29-370-897-9499 | al accounts. carefully ruthless requests haggle blithely express depos
   9942.35 | Supplier#000018266        | UNITED KINGDOM            |   1543220 | Manufacturer#5            | kR51lIyRBhgThYMEh8yjMafGCFkhsbMQ59IbLEsJ | 33-209-721-5199 | g, ironic deposits are slyly be
    9939.4 | Supplier#000052236        | ROMANIA                   |    977208 | Manufacturer#3            | SKP10Zd03vchjJdSW26VqsQH9t0Q6tNP6aHMd    | 29-621-285-5762 | ly regular packages. regular deposits x-ray furiously about the regular excuses. carefully ev
   9936.42 | Supplier#000049731        | RUSSIA                    |   1424716 | Manufacturer#1            | svi0voJXS4lCP                            | 32-665-487-8892 | s. furiously even account
   9935.47 | Supplier#000076753        | GERMANY                   |    276752 | Manufacturer#2            | LT9HmdIioA1SpoexZVJFctP18c4pRlyhnLZbQ    | 17-290-188-9818 | structions nag fluffily after the fluffily regular deposits. 
   9932.97 | Supplier#000060645        | UNITED KINGDOM            |   1010624 | Manufacturer#1            | 8qf1dj2kQ0H6zwLKEJyONo                   | 33-614-186-6531 | ites wake furiously final deposits: furiously si
   9932.97 | Supplier#000060645        | UNITED KINGDOM            |   1235632 | Manufacturer#2            | 8qf1dj2kQ0H6zwLKEJyONo                   | 33-614-186-6531 | ites wake furiously final deposits: furiously si
   9929.44 | Supplier#000039770        | FRANCE                    |   1939769 | Manufacturer#1            | 7aPHiln9QR,TcJZNA8WmVlRc                 | 16-508-244-4211 | egular accounts sleep along the b
   9924.71 | Supplier#000046967        | FRANCE                    |    171963 | Manufacturer#4            | NJ0GmHSWcU NqZOiOjIcsfXFeSsTMJc          | 16-140-580-2318 |  pinto beans. carefully pending accounts kindle about the busy 
   9924.56 | Supplier#000045122        | UNITED KINGDOM            |    495113 | Manufacturer#1            | 24NzXSuZKo0Io1v3keZ 5AKwgDyLJ6U0jdxhRbX  | 33-866-597-8512 | s snooze carefully alongside of the instr
   9920.75 | Supplier#000076304        | ROMANIA                   |    201297 | Manufacturer#5            | Yy76QwCECpMQ2yWpaO                       | 29-808-249-9920 | ts. quickly regular accounts
   9920.24 | Supplier#000051485        | GERMANY                   |   1876430 | Manufacturer#4            | ZrSnSNxfvsD8KBgRrZzHKm,wrv2DtPf3         | 17-317-540-3763 | -- slyly even escapades sleep carefully a
   9919.66 | Supplier#000017014        | RUSSIA                    |    242007 | Manufacturer#1            | xebeZaQeBX8eE0sK9U                       | 32-211-977-2308 | ully even ideas wake blithely final accounts. slyly ruthless requests across the 
   9917.61 | Supplier#000011703        | RUSSIA                    |   1561672 | Manufacturer#2            | DgbSdxhUIkkoArwrGiQG5m8XSxFtOfft6Oj      | 32-424-602-1058 | op the excuses haggle slyly final requests-- express
   9904.98 | Supplier#000019587        | GERMANY                   |   1144553 | Manufacturer#2            | Trnh4BknxHUruOIqLIYDBc2WBq               | 17-728-693-9389 | foxes. fluffily even tithes are carefully along the blithely express foxes. ironic foxes ca
   9904.22 | Supplier#000029749        | UNITED KINGDOM            |    129748 | Manufacturer#4            | b3ld3,0Nixqxvcbd3VEY86vb84EY             | 33-887-460-2923 | ress multipliers wake finally after the blithely final a
   9901.89 | Supplier#000063674        | GERMANY                   |   1188640 | Manufacturer#2            | HfUKSBn4y2LVbE0hhKT,97                   | 17-689-456-9735 | ns cajole slyly fluffily bold theodolites. packages are Tiresias. blithely pending requests abou
   9898.61 | Supplier#000059419        | FRANCE                    |    559418 | Manufacturer#3            | Czn 4yp4BFP3cdO9KVpcEVKfF4               | 16-660-798-1130 | y regular accounts. quickly dogged Tiresias across the blithely pending theodolit
    9893.4 | Supplier#000007671        | FRANCE                    |   1632622 | Manufacturer#5            | IZ4jEzEG0hX5F6aHtU                       | 16-297-940-9391 | s cajole. slyly special asymptotes across the blithely final accounts wake slyly bold, iron
   9892.21 | Supplier#000016589        | FRANCE                    |    841564 | Manufacturer#4            | MnSKC7j1RaeB,                            | 16-639-809-1366 | equests. carefully regular courts alongside of the fluf
